RECN,NAME,YOB,LEGALID,ADDRESS
2552,Alice John,1994,DN10756,"8838 Shallow Lake St, Dallas"
2553,David Emily,2001,LE13400,"5829 Yellow St, Dallas"
2554,Fran Alice,2005,SD14358,"5837 Shallow Lake St, Austin"
2555,John Bob,1913,EG15972,"5627 Winter Fall St, Dublin"
2556,Michael George,1913,KG14731,"8155 E 6th Street, 
Round Rock"
2557,Natalie Emily,1997,ZA16014,"7906 Oak View St, London"
2558,Fran Beth,1910,KZ10638,"5608 Big Sky Av, London"
2559,Michael Beth,1954,XD14375,"9094 Windermeer St, Dallas"
2560,Gustavo Emily,1980,XD12445,"7537 Fireoak Av, Round Rock"
2561,Beth Michael,1973,TE16313,"6834 Shallow Lake St, Paris"
2562,Mary Smith,1910,AW11526,"5098 Winter Fall St, Del Valle"
2563,Michael John,1954,XN17551,"2531 Oak View St, London"
2564,Joe Gustavo,1950,WX11812,"1358 Shallow Lake St, Round Rock"
2565,Michael George,1910,SW13270,"3641 Yellow St, Dallas"
2566,Magda Fran,1955,ND14664,"2937 Spicewood Av, Dallas"
2567,Natalie Beth,1947,LT10526,"1763 Big Sky Av, Round Rock"
2568,David Smith,1964,NT14458,"1388 Orange Maple St, London"
2569,Michael David,1932,AG16463,"5781 Maple St, Austin"
2570,Joe David,1996,WX15968,"8851 Spicewood Av, Dallas"
2571,Michael Bob,1965,TD10665,"4750 Shallow Lake St, Georgetown"
2572,Magda Emily,1961,DZ10722,"6382 Main St, Hutto"
2573,Mary Beth,1998,KK13082,"8466 Spicewood Av, Dallas"
2574,Robert Robert,1999,KT17733,"2236 Winter Fall St, Amarillo"
2575,Magda David,1976,KW13030,"7337 Fireoak Av, Austin"
2576,Darrin Magda,2007,ZN11205,"3826 Spicewood Av, Del Valle"
2577,Smith Darrin,1925,NK11444,"6660 Congress Av, Dublin"
2578,Bob Sean,1921,KT13563,"2395 Oak View St, Austin"
2579,Rebeca Rebeca,1991,AS12323,"1848 Main St, Paris"
2580,Darrin George,1940,NT18461,"8654 Oak View St, Del Valle"
2581,Fran Magda,2009,WD15024,"768 Main St, Dublin"
2582,Mary Magda,1974,TX18152,"1231 E 6th Street, Amarillo"
2583,Alice Gustavo,1971,WW11962,"809 Orange Maple St, Amarillo"
2584,Mary Beth,1962,KK16994,"1695 Maple St, London"
2585,Robert Bob,1989,NA19040,"6322 Yellow St, Paris"
2586,John Bob,1983,DL14826,"5658 Main St, London"
2587,Mary Joe,2004,TN12519,"1743 Main St, Amarillo"
2588,Alice Magda,1976,GK12222,"4691 Maple St, Del Valle"
2589,Natalie Bob,1916,SG11025,"6039 Big Sky Av, Del Valle"
2590,Emily Rebeca,2007,TL13489,"6731 Fireoak Av, Dallas"
2591,Bob Sean,1991,SD15033,"2087 Winter Fall St, Del Valle"
2592,Rebeca Mary,1928,DK11979,"8694 Main St, London"
2593,Natalie Mary,1955,SN14904,"6244 Windermeer St, Del Valle"
2594,Michael Robert,1978,TD14462,"4442 Main St, Georgetown"
2595,Emily Rebeca,1991,WG10216,"3691 Spicewood Av, Round Rock"
2596,Smith Sean,2002,SA17578,"6527 Fireoak Av, Dublin"
2597,Smith Magda,1963,KK17013,"8623 Winter Fall St, Paris"
2598,Joe Rebeca,1946,EK16146,"7688 Orange Maple St, Austin"
2599,Bob Bob,1965,ZX17918,"8017 Yellow St, Amarillo"
2600,Smith Darrin,1922,SD15894,"4035 E 6th Street, London"
2601,Smith Smith,1991,KE13860,"5071 Oak View St, Paris"
2602,John Fran,1965,ES17415,"5465 Oak View St, Round Rock"
2603,Emily Beth,1985,AD11609,"7971 Congress Av, Dallas"
2604,Sean David,1922,SX13870,"948 Maple St, Amarillo"
2605,Gustavo Emily,1965,TN13358,"7921 Main St, Amarillo"
2606,Fran Beth,1992,XN11177,"4636 Maple St, London"
2607,Emily Rebeca,1931,XK12130,"1689 Main St, Paris"
2608,Emily Robert,2004,TG14632,"2026 Windermeer St, Paris"
2609,Smith Magda,1935,SK15202,"7049 Oak View St, Del Valle"
2610,David Emily,1949,DG17928,"5611 Winter Fall St, Georgetown"
2611,Mary David,1943,LL11515,"4491 Maple St, Dallas"
2612,Robert Sean,1996,TE17276,"4754 Main St, Dallas"
2613,John Darrin,1971,WT14886,"3550 Congress Av, Dallas"
2614,Bob Rebeca,1947,WK15585,"2716 Main St, Austin"
2615,Michael Michael,2007,TK17335,"6139 Shallow Lake St, 
Round Rock"
2616,Gustavo Mary,1936,TK17030,"5391 Yellow St, Paris"
2617,Magda Bob,1917,AL12050,"4533 Windermeer St, Paris"
2618,Sean Bob,1917,XX19001,"6182 Windermeer St, Del Valle"
2619,Mary David,1954,GT12113,"4359 Fireoak Av, Dublin"
2620,Fran Emily,1982,WD19130,"6160 Shallow Lake St, Georgetown"
2621,George Joe,1944,KZ19675,"1226 Oak View St, Dublin"
2622,Magda George,1946,ZZ15047,"3256 Oak View St, Austin"
2623,Darrin Rebeca,1915,KK11481,"8615 Oak View St, Austin"
2624,Darrin Robert,1972,GZ18998,"5907 Main St, Dallas"
2625,Robert Smith,1982,TD14463,"2807 Congress Av, Georgetown"
2626,Darrin Michael,1957,XG12788,"632 E 6th Street, Del Valle"
2627,George Darrin,1970,EE17032,"921 E 6th Street, Paris"
2628,Beth David,1970,GZ13323,"2175 Fireoak Av, Dublin"
2629,Bob Emily,1949,WN12383,"4761 Winter Fall St, Hutto"
2630,George David,1933,TA16119,"2124 Main St, Austin"
2631,Smith Natalie,1930,ES11228,"3517 Congress Av, Del Valle"
2632,Michael Gustavo,2004,EG19428,"1010 Oak View St, Dallas"
2633,Gustavo Rebeca,1941,NA11001,"4531 Winter Fall St, Round Rock"
2634,Joe Bob,1987,KN10400,"8646 Spicewood Av, Austin"
2635,Gustavo George,1946,XA17317,"5879 Yellow St, Austin"
2636,Gustavo Sean,1937,EX19644,"2184 Winter Fall St, London"
2637,Rebeca Sean,1916,WE11064,"8156 Winter Fall St, Austin"
2638,Robert Mary,1910,LX17060,"5490 Yellow St, Paris"
2639,David Natalie,1963,ZZ17650,"407 Maple St, Amarillo"
2640,Beth Beth,2009,ZL18997,"2755 Main St, Dublin"
2641,Emily Emily,1961,AK11470,"5941 Windermeer St, Amarillo"
2642,Robert Natalie,1927,TT15191,"769 Spicewood Av, London"
2643,Alice Mary,1975,SK13146,"3839 Congress Av, London"
2644,Darrin David,1944,AX13046,"7230 Yellow St, Austin"
2645,Magda Robert,1914,WA17509,"6769 Oak View St, Del Valle"
2646,Michael Beth,1914,LN14909,"7089 Shallow Lake St, Dallas"
2647,Natalie Bob,1941,GZ16407,"5671 Congress Av, Amarillo"
2648,Alice Bob,1955,NS19760,"9022 Yellow St, Paris"
2649,Beth Michael,1948,GN17402,"8596 Big Sky Av, Georgetown"
2650,David John,1949,SA10639,"167 E 6th Street, Amarillo"
2651,John Sean,1972,ZZ15557,"5798 Shallow Lake St, Round Rock"
2652,Gustavo Sean,1953,AL13496,"3939 Spicewood Av, Austin"
2653,Gustavo Beth,1933,ZD10930,"3267 Main St, Amarillo"
2654,Darrin Magda,1996,ET14648,"910 Spicewood Av, Georgetown"
2655,Fran Mary,1929,XZ15898,"7964 Congress Av, Georgetown"
2656,Robert John,1977,AX15228,"439 Oak View St, London"
2657,John Darrin,1922,GW14815,"1556 Congress Av, Hutto"
2658,Sean Emily,1934,XW15976,"7799 Maple St, Round Rock"
2659,Michael Alice,1996,TG10373,"6875 Main St, Hutto"
2660,Rebeca George,1912,WG12611,"8489 E 6th Street, 
Del Valle"
2661,Alice David,1963,ND15329,"4261 Big Sky Av, Georgetown"
2662,Gustavo Fran,1982,ZE12363,"8628 Congress Av, London"
2663,Alice Darrin,1945,ZN17588,"7001 Maple St, Del Valle"
2664,David Mary,1937,SN15036,"4342 Yellow St, Georgetown"
2665,Robert Rebeca,1975,DN16126,"9034 E 6th Street, Austin"
2666,John George,1980,SA13693,"8393 Spicewood Av, Amarillo"
2667,Darrin Magda,1921,AZ16285,"5845 Yellow St, Dallas"
2668,Emily Magda,1940,DW17969,"5465 Main St, Austin"
2669,Emily Mary,1971,ZT17272,"4382 Congress Av, Georgetown"
2670,Robert Joe,2003,NA17386,"2957 Yellow St, Austin"
2671,Smith Emily,1926,NL14855,"1268 Windermeer St, Round Rock"
2672,Natalie Beth,1945,LX15513,"8471 Main St, Round Rock"
2673,Beth John,1985,GA15726,"3083 Yellow St, London"
2674,Smith Emily,2002,LE12584,"8652 Oak View St, Amarillo"
2675,Emily Darrin,1982,KT11088,"2005 Main St, London"
2676,Fran Mary,1941,LN16116,"1015 Orange Maple St, Paris"
2677,Gustavo Emily,1936,LZ11674,"989 Fireoak Av, Austin"
2678,Robert Smith,1951,WG13701,"6841 Orange Maple St, Paris"
2679,Fran Beth,1997,GD11409,"1792 Spicewood Av, Georgetown"
2680,Gustavo Smith,1925,LG15164,"631 Shallow Lake St, Dallas"
2681,Emily Fran,1972,WN15352,"5079 Big Sky Av, Round Rock"
2682,Joe David,1981,SK17376,"2039 Shallow Lake St, Austin"
2683,Smith Sean,1983,ZN14419,"5355 Orange Maple St, Del Valle"
2684,George Darrin,1931,XW16705,"1720 Winter Fall St, Del Valle"
2685,Beth Mary,1998,TS13176,"8644 Windermeer St, Del Valle"
2686,Alice Beth,1963,KN19303,"4580 Orange Maple St, Austin"
2687,Gustavo Michael,1949,LL17672,"6652 Orange Maple St, Dublin"
2688,Darrin Magda,1992,WN18496,"3628 Windermeer St, Amarillo"
2689,Fran Bob,1969,ED18707,"5497 E 6th Street, Dallas"
2690,Smith Smith,1996,TZ11628,"3472 Windermeer St, Paris"
2691,Smith Gustavo,1942,TL13418,"5405 Winter Fall St, Round Rock"
2692,Magda David,1934,EL11548,"7134 Congress Av, Del Valle"
2693,Magda Natalie,1938,TE16286,"183 E 6th Street, Austin"
2694,John Robert,1927,TZ14099,"4102 Shallow Lake St, London"
2695,Magda Alice,1993,NT13094,"5123 Orange Maple St, Dublin"
2696,John Natalie,1945,LZ13561,"4421 Congress Av, Round Rock"
2697,Robert Joe,1977,DG13898,"2605 Big Sky Av, Hutto"
2698,Fran Magda,2006,KL12871,"4708 Big Sky Av, Amarillo"
2699,Sean Rebeca,1976,KN12427,"1244 Spicewood Av, Del Valle"
2700,Fran Emily,1921,AX17896,"2271 Main St, London"
2701,Magda Beth,2000,LK10389,"2504 Windermeer St, Amarillo"
2702,Gustavo Rebeca,2008,SD18833,"1589 Shallow Lake St, Round Rock"
2703,Rebeca Alice,1991,KA10490,"1933 Shallow Lake St, Hutto"
2704,Joe Robert,1963,XX12351,"8649 Windermeer St, Georgetown"
2705,John Fran,1952,KN19576,"2336 Winter Fall St, Round Rock"
2706,Joe Gustavo,2007,EK15286,"4749 Fireoak Av, Austin"
2707,Mary John,2000,NT14240,"1620 Winter Fall St, London"
2708,Beth Smith,1935,AG18431,"534 Windermeer St, London"
2709,John Bob,1945,EZ11508,"4281 Fireoak Av, Del Valle"
2710,Michael Magda,1969,GD13338,"4424 Yellow St, Hutto"
2711,Rebeca Natalie,1941,GX10359,"6341 E 6th Street, Dublin"
2712,Bob George,2009,ES19088,"5421 Yellow St, Hutto"
2713,Mary Beth,1917,TZ13960,"578 Oak View St, Georgetown"
2714,Alice George,1945,EW13983,"3341 Windermeer St, Dublin"
2715,Michael Smith,1922,AK17335,"7434 Maple St, Round Rock"
2716,Joe Darrin,1945,NL10375,"726 Shallow Lake St, Dublin"
2717,Beth Rebeca,1966,XA10903,"2410 Big Sky Av, Georgetown"
2718,Fran Michael,1914,TT18489,"7336 Shallow Lake St, Amarillo"
2719,Michael Emily,1949,WS19436,"205 Windermeer St, Paris"
2720,Mary Natalie,1982,TA16566,"1261 Orange Maple St, London"
2721,Smith Joe,1929,XZ15461,"1586 Fireoak Av, Hutto"
2722,Robert Sean,1945,AG17227,"5342 Congress Av, London"
2723,Emily Darrin,1955,ST19185,"3718 Oak View St, Hutto"
2724,Michael Joe,2001,LN18361,"6365 Main St, Dublin"
2725,Natalie Robert,1914,EE16719,"6982 Fireoak Av, Paris"
2726,Michael John,1975,WL11254,"6493 Windermeer St, Paris"
2727,Natalie Bob,1962,DD16081,"7422 Fireoak Av, London"
2728,David Alice,1931,DE18541,"7604 Orange Maple St, Paris"
2729,Emily Natalie,1925,TW18596,"4739 Congress Av, Amarillo"
2730,Darrin Bob,1964,XW11413,"6525 Winter Fall St, Hutto"
2731,George Emily,1967,ZW14347,"1847 Maple St, Austin"
2732,Darrin George,1966,XS11095,"2687 Windermeer St, Dublin"
2733,Bob Joe,2005,XL18449,"6454 E 6th Street, Dallas"
2734,Alice Darrin,1970,ZW11411,"4189 Orange Maple St, Georgetown"
2735,David Bob,1932,GT13617,"5112 Maple St, Round Rock"
2736,Emily John,1961,LT12757,"5153 Shallow Lake St, Austin"
2737,David George,1938,GE10144,"4524 Windermeer St, Dublin"
2738,Sean Magda,1922,KL15973,"2432 Windermeer St, Del Valle"
2739,Bob Michael,1976,GA17845,"8796 Orange Maple St, Austin"
2740,Emily Michael,1999,KK16022,"4781 Congress Av, Georgetown"
2741,Natalie Mary,1923,ZE13051,"7257 Congress Av, Hutto"
2742,Smith Joe,1932,ZL17589,"3511 Winter Fall St, Amarillo"
2743,Smith Alice,1955,EE11651,"4451 Orange Maple St, London"
2744,Darrin Alice,1948,SG18754,"7020 Winter Fall St, Hutto"
2745,Alice Robert,1981,LN18082,"3940 Main St, Amarillo"
2746,Michael Joe,1949,AA17536,"2305 Main St, Austin"
2747,Smith Sean,1911,ZS19978,"915 Main St, Georgetown"
2748,Emily Beth,1967,ZE12438,"5091 Maple St, Austin"
2749,Emily Beth,1986,KL14465,"1796 Fireoak Av, Round Rock"
2750,Emily Sean,1951,SZ12603,"6207 Oak View St, Paris"
2751,Fran Mary,2003,AA13317,"4444 Congress Av, Hutto"
2752,Gustavo Rebeca,1934,GS10460,"8117 Spicewood Av, Amarillo"
2753,Sean Natalie,1992,TK19604,"502 Main St, Hutto"
2754,Mary Michael,1999,ZG12042,"4862 Main St, Hutto"
2755,Michael Michael,1991,NS11316,"2936 Windermeer St, Austin"
2756,Beth Sean,1948,KK10194,"7971 E 6th Street, London"
2757,Bob Sean,1911,EW14483,"1268 Main St, Paris"
2758,Emily David,1925,GW17197, "6468 Spicewood Av, Hutto"
2759,Natalie George,1981,WN11854,"1541 Main St, Paris"
2760,Beth Bob,1973,TG10612,"2255 Fireoak Av, Dallas"
2761,Mary Emily,2008,WS14629,"7204 Big Sky Av, Austin"
2762,Bob Mary,1925,ZG16849,"1477 Maple St, Round Rock"
2763,Sean Sean,2003,EX16463,"7558 Winter Fall St, Del Valle"
2764,Gustavo Joe,1916,SK16229,"1290 Big Sky Av, Dublin"
2765,Magda Bob,1971,WD16220,"3277 Congress Av, Del Valle"
2766,Michael Sean,1911,XL18289,"7589 Oak View St, Del Valle"
2767,Fran John,1987,XG17196,"5330 Maple St, Paris"
2768,David Robert,1973,WK10961,"8262 Shallow Lake St, Hutto"
2769,Beth Gustavo,1968,TX16250,"1761 E 6th Street, Austin"
2770,John Sean,1982,GN15118,"5400 E 6th Street, London"
2771,Smith Natalie,1942,LA18748,"3243 Main St, Amarillo"
2772,Robert Emily,2008,AW14853,"3225 Big Sky Av, Del Valle"
2773,Michael Michael,2007,NS17074,"4821 Spicewood Av, London"
2774,Smith Mary,1938,ZE18858,"2799 Congress Av, Hutto"
2775,Magda Bob,1932,LN14198,"7203 Orange Maple St, Paris"
2776,Alice Alice,1985,ZE18936,"3065 Main St, Round Rock"
2777,Magda Bob,1952,DX12131,"6998 Spicewood Av, Round Rock"
2778,Smith Magda,1919,KS10794,"3328 Spicewood Av, Paris"
2779,Beth Natalie,2000,NG14428,"2701 Oak View St, Georgetown"
2780,Alice Fran,1948,KK19224,"5917 Big Sky Av, Dallas"
2781,Magda Magda,1990,GD17888,"1273 Big Sky Av, Paris"
2782,Fran Mary,1994,DK16487,"8014 Fireoak Av, Georgetown"
2783,Beth David,1963,GK19805,"8963 Winter Fall St, Dublin"
2784,Darrin Bob,1975,LX10555,"2710 Congress Av, Paris"
2785,Gustavo John,1975,ZA18007,"2423 Yellow St, Dublin"
2786,Mary Emily,1951,EG17639,"4272 Big Sky Av, Round Rock"
2787,David Emily,1995,DN16814,"4320 Big Sky Av, Del Valle"
2788,Fran Michael,2005,TK17016,"2332 Orange Maple St, Georgetown"
2789,Sean Bob,1977,WA17688,"3657 Shallow Lake St, Del Valle"
2790,Michael Emily,1988,KE11773,"6047 Big Sky Av, Del Valle"
2791,Gustavo Sean,1932,DD10463,"6337 Orange Maple St, Del Valle"
2792,John David,1996,NG15820,"8377 Orange Maple St, London"
2793,David Sean,1912,AZ11314,"4135 Fireoak Av, London"
2794,Robert John,1993,EW14033,"5661 Congress Av, Austin"
2795,Robert Darrin,1991,LA16100,"4921 Fireoak Av, Paris"
2796,Smith Sean,1913,DA14201,"8695 Big Sky Av, Amarillo"
2797,Bob Joe,1975,WZ18050,"8570 Shallow Lake St, Paris"
2798,Natalie Joe,1936,EN13091,"6276 Winter Fall St, Dallas"
2799,George John,1938,GN17732,"6832 Congress Av, London"
2800,Darrin Robert,1986,XX10533,"8497 Fireoak Av, Hutto"
2801,Magda Sean,1916,WG19749,"4803 Congress Av, London"
2802,Bob Magda,1930,DA18584,"8840 Yellow St, Amarillo"
2803,John Natalie,1918,WX17684,"7270 E 6th Street, Dallas"
2804,Rebeca Joe,1936,NG14669, "7604 Oak View St, Del Valle"
2805,Emily Rebeca,1926,EX11970,"2879 Maple St, Austin"
2806,Darrin Alice,1969,WZ10721,"3045 Winter Fall St, Austin"
2807,Natalie Michael,1995,AT11351,"2373 Oak View St, Austin"
2808,Emily George,1943,SG17863,"247 Fireoak Av, Austin"
2809,John Emily,1955,AS14123,"7463 Maple St, Austin"
2810,Bob Magda,1934,LT13708,"797 Winter Fall St, Round Rock"
2811,Emily Mary,1988,EA11226,"2452 Congress Av, Austin"
2812,John John,1997,XD10182,"6877 Yellow St, Round Rock"
2813,Robert George,1933,XK12212,"1793 Spicewood Av, Amarillo"
2814,George Beth,1926,LD14996,"6258 Big Sky Av, Amarillo"
2815,Sean Smith,2004,LN15087,"6020 Congress Av, Dublin"
2816,Magda George,1910,LZ11673,"3273 Fireoak Av, Amarillo"
2817,John Robert,1978,ZA15554,"5688 Oak View St, Hutto"
2818,Rebeca Emily,2002,EN10138,"1903 Oak View St, Georgetown"
2819,Magda Michael,1923,ZX14757,"3619 E 6th Street, Austin"
2820,Mary Joe,1916,KD14716,"975 Fireoak Av, London"
2821,Joe Sean,1958,GZ17319,"7676 Windermeer St, Georgetown"
2822,Emily Mary,1921,SS10280,"133 Spicewood Av, Austin"
2823,Michael Bob,1969,EW13202,"6991 Big Sky Av, Round Rock"
2824,Natalie Rebeca,1976,NX12566,"8683 Spicewood Av, Dublin"
2825,Fran David,1972,KT11966,"8005 Shallow Lake St, Dublin"
2826,Fran Emily,1952,ZG16337,"586 Winter Fall St, London"
2827,Sean Magda,1989,ET13292,"5099 Maple St, Del Valle"
2828,Joe Fran,1933,AK14224,"8294 Winter Fall St, London"
2829,Alice Robert,1974,ED11474,"3984 Orange Maple St, Del Valle"
2830,Darrin Emily,1950,SK14314,"3420 Spicewood Av, Austin"
2831,Joe Robert,1943,WA16513,"8176 Fireoak Av, Georgetown"
2832,Rebeca Michael,1910,TS11905,"2228 Congress Av, Del Valle"
2833,Smith Rebeca,1981,TW17741,"3147 Fireoak Av, Austin"
2834,John Bob,1933,ZG19981,"8509 Fireoak Av, Dallas"
2835,Mary David,1917,AW10821,"672 Shallow Lake St, Georgetown"
2836,Robert John,1910,TS17567,"6524 Shallow Lake St, London"
2837,Emily Natalie,1940,LA15781,"5821 Shallow Lake St, Amarillo"
2838,Natalie Smith,1910,DW19825,"4372 Shallow Lake St, Round Rock"
2839,Smith Sean,1923,TK18171,"6235 Big Sky Av, Dallas"
2840,John Emily,1942,NS15910,"4642 Shallow Lake St, Paris"
2841,Magda George,1958,KL19958,"6381 Oak View St, Dallas"
2842,Smith Mary,2004,WD10292,"9038 E 6th Street, Del Valle"
2843,David Fran,1943,GZ13246,"1848 Winter Fall St, Round Rock"
2844,Robert Bob,1965,LA16271,"2411 Big Sky Av, Amarillo"
2845,Rebeca Alice,1943,AZ12977,"4367 Winter Fall St, London"
2846,Rebeca Darrin,1990,TE18398,"130 Congress Av, Amarillo"
2847,David John,1981,AL19986,"5057 Windermeer St, Dallas"
2848,Magda Bob,1915,TT12816,"2562 Congress Av, Paris"
2849,Smith Alice,1984,GA10627,"7612 Windermeer St, Round Rock"
2850,David Rebeca,2000,GW12425,"6811 Yellow St, Round Rock"
2851,Joe Rebeca,2006,XX11386,"7427 Spicewood Av, Austin"
2852,Beth Gustavo,2002,GZ16230,"8641 Main St, Dallas"
2853,Bob Bob,1954,LS16104,"5836 Shallow Lake St, Amarillo"
2854,Alice Mary,1952,DZ10608,"4823 Orange Maple St, Paris"
2855,Robert David,2007,ZA17292,"1644 Main St, Dallas"
2856,Darrin Rebeca,1981,KG14143,"3471 E 6th Street, Dublin"
2857,Robert George,1931,SN19882,"546 Spicewood Av, Dallas"
2858,Natalie Smith,1940,LK15826, "3011 Big Sky Av, Amarillo"
2859,Bob Smith,1937,AT10629,"725 Winter Fall St, Paris"
2860,Joe Alice,1945,SN15248,"8034 Oak View St, Paris"
2861,Bob Michael,1932,SA10201,"4777 Fireoak Av, London"
2862,Rebeca George,1929,ZK14422,"3877 Main St, Austin"
2863,Fran Magda,2002,DL16169,"6864 Windermeer St, Austin"
2864,Beth Fran,1973,EA18921,"3397 Fireoak Av, Round Rock"
2865,Magda Mary,1993,ZS14119,"7586 Fireoak Av, Amarillo"
2866,Gustavo Emily,1925,WW10706,"375 Yellow St, Austin"
2867,Joe Rebeca,1966,DD13367,"2741 Maple St, Del Valle"
2868,Magda David,1968,DX14454,"6353 Main St, Amarillo"
2869,Michael George,1964,SL16063,"1974 Maple St, Georgetown"
2870,Darrin Rebeca,1963,EK17231,"5576 Main St, Austin"
2871,George Bob,1977,WW14274,"6905 Orange Maple St, Georgetown"
2872,Magda George,1981,KL10390,"6881 Big Sky Av, Austin"
2873,Michael Emily,1938,TT15295,"1103 Spicewood Av, Paris"
2874,Smith Michael,1914,DE16282,"6806 Shallow Lake St, Round Rock"
2875,David Alice,1967,SE16151,"3052 Big Sky Av, London"
2876,John Robert,1977,WK10023,"6571 E 6th Street, Austin"
2877,Beth Fran,1968,EN17903,"1659 E 6th Street, Austin"
2878,Mary John,1920,NA17811,"8248 Shallow Lake St, London"
2879,Sean Magda,1956,EL18953,"2916 E 6th Street, Austin"
2880,Michael David,1952,DE14186,"5619 Main St, Round Rock"
2881,Natalie Robert,1979,AK11028,"8981 Oak View St, Dallas"
2882,Alice Michael,1974,GN14408,"7703 Fireoak Av, Dallas"
2883,Darrin Natalie,1942,LW19237,"8214 Fireoak Av, Round Rock"
2884,Darrin Mary,1957,TD18637,"8645 Orange Maple St, London"
2885,Natalie Rebeca,2000,GK10786,"3779 Spicewood Av, Austin"
2886,Fran John,1973,DT18130,"1168 Congress Av, Austin"
2887,Darrin Natalie,1962,ZZ11805,"2820 Oak View St, Dublin"
2888,Darrin Alice,1964,ZW13658,"3440 Oak View St, Amarillo"
2889,Alice Emily,1995,XE16530,"5155 Fireoak Av, Dublin"
2890,Joe Natalie,1919,KK19916,"1786 Shallow Lake St, Dallas"
2891,Smith Mary,1938,ZK11037,"7722 Oak View St, Dallas"
2892,Joe Joe,1950,ET14218,"7393 Fireoak Av, Round Rock"
2893,Gustavo Smith,1975,WA19580,"8396 Big Sky Av, Dublin"
2894,George Beth,1957,AG19160,"2389 Windermeer St, Dallas"
2895,Magda Natalie,1964,WE12067,"3312 Winter Fall St, Amarillo"
2896,David Joe,1974,DL16295,"424 Congress Av, Round Rock"
2897,Fran Emily,1923,WZ11825,"7166 Congress Av, Round Rock"
2898,Natalie Darrin,1916,NW12650,"8004 Spicewood Av, London"
2899,Rebeca Emily,1931,XG18956,"6633 Yellow St, Austin"
2900,Michael John,1988,GW10234,"7502 Yellow St, Dublin"
2901,Beth Bob,1912,DD12647,"7049 Oak View St, London"
2902,Emily Emily,1968,SZ11967,"6765 Main St, Dublin"
2903,Rebeca Beth,1935,ZZ17218,"2170 Spicewood Av, Austin"
2904,Smith Robert,2002,ED11511,"2661 Yellow St, Dallas"
2905,David Sean,1953,SE12685,"1222 Shallow Lake St, 
Amarillo"
2906,David Alice,1916,DD15077,"385 Spicewood Av, Amarillo"
2907,Joe Beth,1935,TZ12659,"7384 Shallow Lake St, Paris"
2908,Rebeca George,1994,TS12472,"5880 Oak View St, Dublin"
2909,Smith Joe,2006,ZN18192,"3502 Shallow Lake St, Round Rock"
2910,Robert Fran,1911,AL18490,"318 E 6th Street, Paris"
2911,Darrin Mary,1929,AE17013,"5824 Oak View St, Austin"
2912,Rebeca Fran,1973,GS10815,"7723 Spicewood Av, Hutto"
2913,Robert John,1968,TL11603,"8306 Fireoak Av, Amarillo"
2914,Natalie Mary,1964,AW11087,"2472 Yellow St, Hutto"
2915,Emily David,1935,SL16749,"2908 Fireoak Av, Austin"
2916,Mary Michael,1983,WL11454,"3739 Congress Av, Hutto"
2917,Beth Gustavo,1957,WN12671,"731 Big Sky Av, Paris"
2918,Alice Natalie,1930,SA19529,"8216 Congress Av, Dublin"
2919,Robert David,1965,ZN11745,"465 Spicewood Av, Round Rock"
2920,Alice George,1988,ED15140,"4423 Shallow Lake St, Dublin"
2921,Mary Gustavo,1971,WX14324,"7064 Main St, Austin"
2922,Natalie Robert,1970,GN12240,"4389 Windermeer St, Georgetown"
